Comp.m	Super.Site.m	Value.m	Privacy.m	Species.mOTUs.m	Indiv.m	Part.m	Ref	Comp.f	Super.Site.f	Value.f	Privacy.f	Species	Indiv.f	Part.f	Species.mOTUs.f	Sign
763536994:stool:ref_mOTU_v2_1706	Stool	0.00255984708729	Not Private	ref_mOTU_v2_1706	763536994	stool	763536994:stool:ref_mOTU_v2_1706	763536994:stool:1077285	Stool	-0.00937600423262	Private	1077285	763536994	stool	ref_mOTU_v2_1706	Changed
763901136:stool:ref_mOTU_v2_1706	Stool	0.05604926908572	Not Private	ref_mOTU_v2_1706	763901136	stool	763901136:stool:ref_mOTU_v2_1706	763901136:stool:1077285	Stool	0.04318037843668	Not Private	1077285	763901136	stool	ref_mOTU_v2_1706	Remained
764508039:stool:ref_mOTU_v2_1706	Stool	-0.05267930106445	Private	ref_mOTU_v2_1706	764508039	stool	764508039:stool:ref_mOTU_v2_1706	764508039:stool:1077285	Stool	-0.13735329325937	Private	1077285	764508039	stool	ref_mOTU_v2_1706	Remained
765074482:stool:ref_mOTU_v2_1706	Stool	-0.16573401519335001	Private	ref_mOTU_v2_1706	765074482	stool	765074482:stool:ref_mOTU_v2_1706	765074482:stool:1077285	Stool	-0.1688587146101	Private	1077285	765074482	stool	ref_mOTU_v2_1706	Remained
158337416:stool:ref_mOTU_v2_2358	Stool	-0.094897268549941	Private	ref_mOTU_v2_2358	158337416	stool	158337416:stool:ref_mOTU_v2_2358	158337416:stool:1160721	Stool	-0.1117532498206	Private	1160721	158337416	stool	ref_mOTU_v2_2358	Remained
158944319:stool:ref_mOTU_v2_2358	Stool	-6.9490549824e-4	Private	ref_mOTU_v2_2358	158944319	stool	158944319:stool:ref_mOTU_v2_2358	158944319:stool:1160721	Stool	-0.0107545023439	Private	1160721	158944319	stool	ref_mOTU_v2_2358	Remained
159247771:stool:ref_mOTU_v2_2358	Stool	-0.025214783631049998	Private	ref_mOTU_v2_2358	159247771	stool	159247771:stool:ref_mOTU_v2_2358	159247771:stool:1160721	Stool	-0.02132651855434	Private	1160721	159247771	stool	ref_mOTU_v2_2358	Remained
159490532:stool:ref_mOTU_v2_2358	Stool	0.1153953893359	Not Private	ref_mOTU_v2_2358	159490532	stool	159490532:stool:ref_mOTU_v2_2358	159490532:stool:1160721	Stool	0.0975699199999	Not Private	1160721	159490532	stool	ref_mOTU_v2_2358	Remained
159551223:stool:ref_mOTU_v2_2358	Stool	-0.01885248110585	Private	ref_mOTU_v2_2358	159551223	stool	159551223:stool:ref_mOTU_v2_2358	159551223:stool:1160721	Stool	-0.04879695197582	Private	1160721	159551223	stool	ref_mOTU_v2_2358	Remained
159611913:stool:ref_mOTU_v2_2358	Stool	-0.10702674230897	Private	ref_mOTU_v2_2358	159611913	stool	159611913:stool:ref_mOTU_v2_2358	159611913:stool:1160721	Stool	-0.11602289433488	Private	1160721	159611913	stool	ref_mOTU_v2_2358	Remained
763678604:stool:ref_mOTU_v2_2358	Stool	-0.02113876056905	Private	ref_mOTU_v2_2358	763678604	stool	763678604:stool:ref_mOTU_v2_2358	763678604:stool:1160721	Stool	-0.0603494549234	Private	1160721	763678604	stool	ref_mOTU_v2_2358	Remained
763901136:stool:ref_mOTU_v2_2358	Stool	-0.0010585130724599999	Private	ref_mOTU_v2_2358	763901136	stool	763901136:stool:ref_mOTU_v2_2358	763901136:stool:1160721	Stool	-0.012228915110268	Private	1160721	763901136	stool	ref_mOTU_v2_2358	Remained
764062976:stool:ref_mOTU_v2_2358	Stool	-0.022131330537410003	Private	ref_mOTU_v2_2358	764062976	stool	764062976:stool:ref_mOTU_v2_2358	764062976:stool:1160721	Stool	-0.022696766116239997	Private	1160721	764062976	stool	ref_mOTU_v2_2358	Remained
764366428:stool:ref_mOTU_v2_2358	Stool	-0.026862003217375002	Private	ref_mOTU_v2_2358	764366428	stool	764366428:stool:ref_mOTU_v2_2358	764366428:stool:1160721	Stool	-0.06328757879091601	Private	1160721	764366428	stool	ref_mOTU_v2_2358	Remained
764487809:stool:ref_mOTU_v2_2358	Stool	-0.03190995921973001	Private	ref_mOTU_v2_2358	764487809	stool	764487809:stool:ref_mOTU_v2_2358	764487809:stool:1160721	Stool	-0.03878608351391	Private	1160721	764487809	stool	ref_mOTU_v2_2358	Remained
765074482:stool:ref_mOTU_v2_2358	Stool	0.140813288958	Not Private	ref_mOTU_v2_2358	765074482	stool	765074482:stool:ref_mOTU_v2_2358	765074482:stool:1160721	Stool	0.09690355906	Not Private	1160721	765074482	stool	ref_mOTU_v2_2358	Remained
158337416:stool:ref_mOTU_v2_2805	Stool	-1.483258219200001e-4	Private	ref_mOTU_v2_2805	158337416	stool	158337416:stool:ref_mOTU_v2_2805	158337416:stool:1262914	Stool	-2.0910638806999988e-4	Private	1262914	158337416	stool	ref_mOTU_v2_2805	Remained
158479027:stool:ref_mOTU_v2_2805	Stool	-0.09618969203223	Private	ref_mOTU_v2_2805	158479027	stool	158479027:stool:ref_mOTU_v2_2805	158479027:stool:1262914	Stool	-0.12482276035835999	Private	1262914	158479027	stool	ref_mOTU_v2_2805	Remained
158802708:stool:ref_mOTU_v2_2805	Stool	-0.00168117164062	Private	ref_mOTU_v2_2805	158802708	stool	158802708:stool:ref_mOTU_v2_2805	158802708:stool:1262914	Stool	-0.006445910105619999	Private	1262914	158802708	stool	ref_mOTU_v2_2805	Remained
158883629:stool:ref_mOTU_v2_2805	Stool	-0.014920235897737	Private	ref_mOTU_v2_2805	158883629	stool	158883629:stool:ref_mOTU_v2_2805	158883629:stool:1262914	Stool	-0.03579989973692	Private	1262914	158883629	stool	ref_mOTU_v2_2805	Remained
159753524:stool:ref_mOTU_v2_2805	Stool	-0.11220992853272001	Private	ref_mOTU_v2_2805	159753524	stool	159753524:stool:ref_mOTU_v2_2805	159753524:stool:1262914	Stool	-0.11697449563269	Private	1262914	159753524	stool	ref_mOTU_v2_2805	Remained
160421117:stool:ref_mOTU_v2_2805	Stool	-0.052368572327688	Private	ref_mOTU_v2_2805	160421117	stool	160421117:stool:ref_mOTU_v2_2805	160421117:stool:1262914	Stool	-0.09210853758612	Private	1262914	160421117	stool	ref_mOTU_v2_2805	Remained
160603188:stool:ref_mOTU_v2_2805	Stool	-0.112249626582	Private	ref_mOTU_v2_2805	160603188	stool	160603188:stool:ref_mOTU_v2_2805	160603188:stool:1262914	Stool	-0.0896261008523	Private	1262914	160603188	stool	ref_mOTU_v2_2805	Remained
508703490:stool:ref_mOTU_v2_2805	Stool	-0.001717189145159	Private	ref_mOTU_v2_2805	508703490	stool	508703490:stool:ref_mOTU_v2_2805	508703490:stool:1262914	Stool	-0.0029799987626	Private	1262914	508703490	stool	ref_mOTU_v2_2805	Remained
550534656:stool:ref_mOTU_v2_2805	Stool	-0.0022974135168890002	Private	ref_mOTU_v2_2805	550534656	stool	550534656:stool:ref_mOTU_v2_2805	550534656:stool:1262914	Stool	-0.012269926324696999	Private	1262914	550534656	stool	ref_mOTU_v2_2805	Remained
763496533:stool:ref_mOTU_v2_2805	Stool	-0.005461623204499999	Private	ref_mOTU_v2_2805	763496533	stool	763496533:stool:ref_mOTU_v2_2805	763496533:stool:1262914	Stool	-0.0081868830098	Private	1262914	763496533	stool	ref_mOTU_v2_2805	Remained
764224817:stool:ref_mOTU_v2_2805	Stool	6.180368041000008e-5	Not Private	ref_mOTU_v2_2805	764224817	stool	764224817:stool:ref_mOTU_v2_2805	764224817:stool:1262914	Stool	-7.693608365600003e-4	Private	1262914	764224817	stool	ref_mOTU_v2_2805	Changed
764588959:stool:ref_mOTU_v2_2805	Stool	-0.1851643648781	Private	ref_mOTU_v2_2805	764588959	stool	764588959:stool:ref_mOTU_v2_2805	764588959:stool:1262914	Stool	-0.13786696592732	Private	1262914	764588959	stool	ref_mOTU_v2_2805	Remained
765094712:stool:ref_mOTU_v2_2805	Stool	-0.12178531723075099	Private	ref_mOTU_v2_2805	765094712	stool	765094712:stool:ref_mOTU_v2_2805	765094712:stool:1262914	Stool	-0.16234539512457	Private	1262914	765094712	stool	ref_mOTU_v2_2805	Remained
158479027:stool:ref_mOTU_v2_3624	Stool	0.01587915522309999	Not Private	ref_mOTU_v2_3624	158479027	stool	158479027:stool:ref_mOTU_v2_3624	158479027:stool:1519439	Stool	-0.03149203935849999	Private	1519439	158479027	stool	ref_mOTU_v2_3624	Changed
159814214:stool:ref_mOTU_v2_3624	Stool	-0.01293004929726	Private	ref_mOTU_v2_3624	159814214	stool	159814214:stool:ref_mOTU_v2_3624	159814214:stool:1519439	Stool	-0.014078690102839998	Private	1519439	159814214	stool	ref_mOTU_v2_3624	Remained
160178356:stool:ref_mOTU_v2_3624	Stool	-3.2111311294000006e-4	Private	ref_mOTU_v2_3624	160178356	stool	160178356:stool:ref_mOTU_v2_3624	160178356:stool:1519439	Stool	-0.0012939642739999997	Private	1519439	160178356	stool	ref_mOTU_v2_3624	Remained
160380657:stool:ref_mOTU_v2_3624	Stool	-0.028432583527224	Private	ref_mOTU_v2_3624	160380657	stool	160380657:stool:ref_mOTU_v2_3624	160380657:stool:1519439	Stool	-0.028279286246264	Private	1519439	160380657	stool	ref_mOTU_v2_3624	Remained
160603188:stool:ref_mOTU_v2_3624	Stool	-0.01743581268186	Private	ref_mOTU_v2_3624	160603188	stool	160603188:stool:ref_mOTU_v2_3624	160603188:stool:1519439	Stool	-0.017424206081920003	Private	1519439	160603188	stool	ref_mOTU_v2_3624	Remained
763961826:stool:ref_mOTU_v2_3624	Stool	-0.0023968289224799997	Private	ref_mOTU_v2_3624	763961826	stool	763961826:stool:ref_mOTU_v2_3624	763961826:stool:1519439	Stool	-0.00847135332828	Private	1519439	763961826	stool	ref_mOTU_v2_3624	Remained
764487809:stool:ref_mOTU_v2_3624	Stool	0.0596935289731	Not Private	ref_mOTU_v2_3624	764487809	stool	764487809:stool:ref_mOTU_v2_3624	764487809:stool:1519439	Stool	0.042235067114800004	Not Private	1519439	764487809	stool	ref_mOTU_v2_3624	Remained
765074482:stool:ref_mOTU_v2_3624	Stool	0.08053403944666	Not Private	ref_mOTU_v2_3624	765074482	stool	765074482:stool:ref_mOTU_v2_3624	765074482:stool:1519439	Stool	0.079723653733	Not Private	1519439	765074482	stool	ref_mOTU_v2_3624	Remained
763577454:stool:ref_mOTU_v2_4211	Stool	-0.07376727979109	Private	ref_mOTU_v2_4211	763577454	stool	763577454:stool:ref_mOTU_v2_4211	763577454:stool:411483	Stool	-0.08712696496737	Private	411483	763577454	stool	ref_mOTU_v2_4211	Remained
763901136:stool:ref_mOTU_v2_4211	Stool	-0.0411241339856	Private	ref_mOTU_v2_4211	763901136	stool	763901136:stool:ref_mOTU_v2_4211	763901136:stool:411483	Stool	-0.05626821074039999	Private	411483	763901136	stool	ref_mOTU_v2_4211	Remained
765701615:stool:ref_mOTU_v2_4211	Stool	-0.0654540531384	Private	ref_mOTU_v2_4211	765701615	stool	765701615:stool:ref_mOTU_v2_4211	765701615:stool:411483	Stool	-0.0648792534046	Private	411483	765701615	stool	ref_mOTU_v2_4211	Remained
158337416:stool:ref_mOTU_v2_4266	Stool	-0.005887942222519999	Private	ref_mOTU_v2_4266	158337416	stool	158337416:stool:ref_mOTU_v2_4266	158337416:stool:445970	Stool	-0.035749274044259996	Private	445970	158337416	stool	ref_mOTU_v2_4266	Remained
158479027:stool:ref_mOTU_v2_4266	Stool	-0.0013911253055100001	Private	ref_mOTU_v2_4266	158479027	stool	158479027:stool:ref_mOTU_v2_4266	158479027:stool:445970	Stool	-0.0617507296349	Private	445970	158479027	stool	ref_mOTU_v2_4266	Remained
158499257:stool:ref_mOTU_v2_4266	Stool	-0.0625853574068	Private	ref_mOTU_v2_4266	158499257	stool	158499257:stool:ref_mOTU_v2_4266	158499257:stool:445970	Stool	-0.05778728722510001	Private	445970	158499257	stool	ref_mOTU_v2_4266	Remained
158944319:stool:ref_mOTU_v2_4266	Stool	-0.019267806912699997	Private	ref_mOTU_v2_4266	158944319	stool	158944319:stool:ref_mOTU_v2_4266	158944319:stool:445970	Stool	-0.0097123101727	Private	445970	158944319	stool	ref_mOTU_v2_4266	Remained
159207311:stool:ref_mOTU_v2_4266	Stool	-0.032194418132199996	Private	ref_mOTU_v2_4266	159207311	stool	159207311:stool:ref_mOTU_v2_4266	159207311:stool:445970	Stool	-0.023923934437200006	Private	445970	159207311	stool	ref_mOTU_v2_4266	Remained
159227541:stool:ref_mOTU_v2_4266	Stool	-0.023419161465900007	Private	ref_mOTU_v2_4266	159227541	stool	159227541:stool:ref_mOTU_v2_4266	159227541:stool:445970	Stool	-0.019433661871	Private	445970	159227541	stool	ref_mOTU_v2_4266	Remained
159510762:stool:ref_mOTU_v2_4266	Stool	-0.028291766826360004	Private	ref_mOTU_v2_4266	159510762	stool	159510762:stool:ref_mOTU_v2_4266	159510762:stool:445970	Stool	-0.04544779174064	Private	445970	159510762	stool	ref_mOTU_v2_4266	Remained
159551223:stool:ref_mOTU_v2_4266	Stool	-0.003371178049009999	Private	ref_mOTU_v2_4266	159551223	stool	159551223:stool:ref_mOTU_v2_4266	159551223:stool:445970	Stool	-0.06924328546689	Private	445970	159551223	stool	ref_mOTU_v2_4266	Remained
159753524:stool:ref_mOTU_v2_4266	Stool	0.0012406194802100001	Not Private	ref_mOTU_v2_4266	159753524	stool	159753524:stool:ref_mOTU_v2_4266	159753524:stool:445970	Stool	-0.02213077806292	Private	445970	159753524	stool	ref_mOTU_v2_4266	Changed
160158126:stool:ref_mOTU_v2_4266	Stool	-0.01687706618964	Private	ref_mOTU_v2_4266	160158126	stool	160158126:stool:ref_mOTU_v2_4266	160158126:stool:445970	Stool	-0.06509112897686001	Private	445970	160158126	stool	ref_mOTU_v2_4266	Remained
160582958:stool:ref_mOTU_v2_4266	Stool	-0.029844799174000007	Private	ref_mOTU_v2_4266	160582958	stool	160582958:stool:ref_mOTU_v2_4266	160582958:stool:445970	Stool	-0.0427898879952	Private	445970	160582958	stool	ref_mOTU_v2_4266	Remained
160603188:stool:ref_mOTU_v2_4266	Stool	0.06369142170955	Not Private	ref_mOTU_v2_4266	160603188	stool	160603188:stool:ref_mOTU_v2_4266	160603188:stool:445970	Stool	0.0729116208209	Not Private	445970	160603188	stool	ref_mOTU_v2_4266	Remained
508703490:stool:ref_mOTU_v2_4266	Stool	0.00328102974609	Not Private	ref_mOTU_v2_4266	508703490	stool	508703490:stool:ref_mOTU_v2_4266	508703490:stool:445970	Stool	-0.02473094524319	Private	445970	508703490	stool	ref_mOTU_v2_4266	Changed
604812005:stool:ref_mOTU_v2_4266	Stool	-0.12710902382736	Private	ref_mOTU_v2_4266	604812005	stool	604812005:stool:ref_mOTU_v2_4266	604812005:stool:445970	Stool	-0.0684131950633	Private	445970	604812005	stool	ref_mOTU_v2_4266	Remained
706846339:stool:ref_mOTU_v2_4266	Stool	-0.08332082482196	Private	ref_mOTU_v2_4266	706846339	stool	706846339:stool:ref_mOTU_v2_4266	706846339:stool:445970	Stool	-0.06446115945631001	Private	445970	706846339	stool	ref_mOTU_v2_4266	Remained
763536994:stool:ref_mOTU_v2_4266	Stool	-0.1306870751903	Private	ref_mOTU_v2_4266	763536994	stool	763536994:stool:ref_mOTU_v2_4266	763536994:stool:445970	Stool	0.1674234048822	Not Private	445970	763536994	stool	ref_mOTU_v2_4266	Changed
763577454:stool:ref_mOTU_v2_4266	Stool	-0.02914267875856	Private	ref_mOTU_v2_4266	763577454	stool	763577454:stool:ref_mOTU_v2_4266	763577454:stool:445970	Stool	-0.07503026208285	Private	445970	763577454	stool	ref_mOTU_v2_4266	Remained
763678604:stool:ref_mOTU_v2_4266	Stool	-0.009540867579400002	Private	ref_mOTU_v2_4266	763678604	stool	763678604:stool:ref_mOTU_v2_4266	763678604:stool:445970	Stool	-0.0482110526807	Private	445970	763678604	stool	ref_mOTU_v2_4266	Remained
763840445:stool:ref_mOTU_v2_4266	Stool	-0.02033831402077	Private	ref_mOTU_v2_4266	763840445	stool	763840445:stool:ref_mOTU_v2_4266	763840445:stool:445970	Stool	-0.07952748313287	Private	445970	763840445	stool	ref_mOTU_v2_4266	Remained
763901136:stool:ref_mOTU_v2_4266	Stool	8.216417057800001e-4	Not Private	ref_mOTU_v2_4266	763901136	stool	763901136:stool:ref_mOTU_v2_4266	763901136:stool:445970	Stool	-0.025484338590439998	Private	445970	763901136	stool	ref_mOTU_v2_4266	Changed
763961826:stool:ref_mOTU_v2_4266	Stool	-0.10440341200221001	Private	ref_mOTU_v2_4266	763961826	stool	763961826:stool:ref_mOTU_v2_4266	763961826:stool:445970	Stool	-0.18146246674831	Private	445970	763961826	stool	ref_mOTU_v2_4266	Remained
764305738:stool:ref_mOTU_v2_4266	Stool	5.3189611158e-4	Not Private	ref_mOTU_v2_4266	764305738	stool	764305738:stool:ref_mOTU_v2_4266	764305738:stool:445970	Stool	-0.06623256934979	Private	445970	764305738	stool	ref_mOTU_v2_4266	Changed
764325968:stool:ref_mOTU_v2_4266	Stool	-9.387820748599993e-4	Private	ref_mOTU_v2_4266	764325968	stool	764325968:stool:ref_mOTU_v2_4266	764325968:stool:445970	Stool	-0.0546049954604	Private	445970	764325968	stool	ref_mOTU_v2_4266	Remained
764649650:stool:ref_mOTU_v2_4266	Stool	-0.02549241973863	Private	ref_mOTU_v2_4266	764649650	stool	764649650:stool:ref_mOTU_v2_4266	764649650:stool:445970	Stool	-0.03861981408937	Private	445970	764649650	stool	ref_mOTU_v2_4266	Remained
765074482:stool:ref_mOTU_v2_4266	Stool	0.0033551988847899997	Not Private	ref_mOTU_v2_4266	765074482	stool	765074482:stool:ref_mOTU_v2_4266	765074482:stool:445970	Stool	-0.03216223977186	Private	445970	765074482	stool	ref_mOTU_v2_4266	Changed
765135172:stool:ref_mOTU_v2_4266	Stool	0.0017804416098099998	Not Private	ref_mOTU_v2_4266	765135172	stool	765135172:stool:ref_mOTU_v2_4266	765135172:stool:445970	Stool	-0.02343226356473	Private	445970	765135172	stool	ref_mOTU_v2_4266	Changed
159268001:stool:ref_mOTU_v2_4389	Stool	-0.071018823033991	Private	ref_mOTU_v2_4389	159268001	stool	159268001:stool:ref_mOTU_v2_4389	159268001:stool:515620	Stool	-0.09792981368999	Private	515620	159268001	stool	ref_mOTU_v2_4389	Remained
550534656:stool:ref_mOTU_v2_4389	Stool	-0.096758743163507	Private	ref_mOTU_v2_4389	550534656	stool	550534656:stool:ref_mOTU_v2_4389	550534656:stool:515620	Stool	-0.10813837062601	Private	515620	550534656	stool	ref_mOTU_v2_4389	Remained
706846339:stool:ref_mOTU_v2_4389	Stool	-0.0064225979536	Private	ref_mOTU_v2_4389	706846339	stool	706846339:stool:ref_mOTU_v2_4389	706846339:stool:515620	Stool	-0.0634374909505	Private	515620	706846339	stool	ref_mOTU_v2_4389	Remained
764588959:stool:ref_mOTU_v2_4389	Stool	-0.079487328531797	Private	ref_mOTU_v2_4389	764588959	stool	764588959:stool:ref_mOTU_v2_4389	764588959:stool:515620	Stool	-0.11886243114746	Private	515620	764588959	stool	ref_mOTU_v2_4389	Remained
158499257:stool:ref_mOTU_v2_4448	Stool	-0.13488894321877	Private	ref_mOTU_v2_4448	158499257	stool	158499257:stool:ref_mOTU_v2_4448	158499257:stool:537011	Stool	-0.13690950351396	Private	537011	158499257	stool	ref_mOTU_v2_4448	Remained
158802708:stool:ref_mOTU_v2_4448	Stool	-0.038918115808	Private	ref_mOTU_v2_4448	158802708	stool	158802708:stool:ref_mOTU_v2_4448	158802708:stool:537011	Stool	-0.048755508424739996	Private	537011	158802708	stool	ref_mOTU_v2_4448	Remained
159166850:stool:ref_mOTU_v2_4448	Stool	-0.128554101370081	Private	ref_mOTU_v2_4448	159166850	stool	159166850:stool:ref_mOTU_v2_4448	159166850:stool:537011	Stool	-0.117076267595273	Private	537011	159166850	stool	ref_mOTU_v2_4448	Remained
159207311:stool:ref_mOTU_v2_4448	Stool	-0.051149949373271004	Private	ref_mOTU_v2_4448	159207311	stool	159207311:stool:ref_mOTU_v2_4448	159207311:stool:537011	Stool	-0.05009294364339	Private	537011	159207311	stool	ref_mOTU_v2_4448	Remained
159227541:stool:ref_mOTU_v2_4448	Stool	-0.12029675687259	Private	ref_mOTU_v2_4448	159227541	stool	159227541:stool:ref_mOTU_v2_4448	159227541:stool:537011	Stool	-0.1125544546754	Private	537011	159227541	stool	ref_mOTU_v2_4448	Remained
159268001:stool:ref_mOTU_v2_4448	Stool	-0.0834721547681	Private	ref_mOTU_v2_4448	159268001	stool	159268001:stool:ref_mOTU_v2_4448	159268001:stool:537011	Stool	-0.10087589826466	Private	537011	159268001	stool	ref_mOTU_v2_4448	Remained
675950834:stool:ref_mOTU_v2_4448	Stool	-0.03352258930935	Private	ref_mOTU_v2_4448	675950834	stool	675950834:stool:ref_mOTU_v2_4448	675950834:stool:537011	Stool	-0.03193635321602	Private	537011	675950834	stool	ref_mOTU_v2_4448	Remained
764224817:stool:ref_mOTU_v2_4448	Stool	-0.04017525199121	Private	ref_mOTU_v2_4448	764224817	stool	764224817:stool:ref_mOTU_v2_4448	764224817:stool:537011	Stool	-0.04032857100181	Private	537011	764224817	stool	ref_mOTU_v2_4448	Remained
765640925:stool:ref_mOTU_v2_4448	Stool	-0.04149390601935	Private	ref_mOTU_v2_4448	765640925	stool	765640925:stool:ref_mOTU_v2_4448	765640925:stool:537011	Stool	-0.04119334012677	Private	537011	765640925	stool	ref_mOTU_v2_4448	Remained
765701615:stool:ref_mOTU_v2_4448	Stool	-0.049284375884199996	Private	ref_mOTU_v2_4448	765701615	stool	765701615:stool:ref_mOTU_v2_4448	765701615:stool:537011	Stool	-0.06684569130029999	Private	537011	765701615	stool	ref_mOTU_v2_4448	Remained
823052294:stool:ref_mOTU_v2_4448	Stool	-0.040995517609877005	Private	ref_mOTU_v2_4448	823052294	stool	823052294:stool:ref_mOTU_v2_4448	823052294:stool:537011	Stool	-0.042869825110430006	Private	537011	823052294	stool	ref_mOTU_v2_4448	Remained
158944319:stool:ref_mOTU_v2_4598	Stool	0.07373298785684	Not Private	ref_mOTU_v2_4598	158944319	stool	158944319:stool:ref_mOTU_v2_4598	158944319:stool:592028	Stool	0.060815851286	Not Private	592028	158944319	stool	ref_mOTU_v2_4598	Remained
159166850:stool:ref_mOTU_v2_4598	Stool	-0.13044683159233	Private	ref_mOTU_v2_4598	159166850	stool	159166850:stool:ref_mOTU_v2_4598	159166850:stool:592028	Stool	-0.16454275512582	Private	592028	159166850	stool	ref_mOTU_v2_4598	Remained
159207311:stool:ref_mOTU_v2_4598	Stool	-0.10000587456999	Private	ref_mOTU_v2_4598	159207311	stool	159207311:stool:ref_mOTU_v2_4598	159207311:stool:592028	Stool	-0.11715942405423001	Private	592028	159207311	stool	ref_mOTU_v2_4598	Remained
159268001:stool:ref_mOTU_v2_4598	Stool	-0.0055520396715	Private	ref_mOTU_v2_4598	159268001	stool	159268001:stool:ref_mOTU_v2_4598	159268001:stool:592028	Stool	-0.01853533075608	Private	592028	159268001	stool	ref_mOTU_v2_4598	Remained
160502038:stool:ref_mOTU_v2_4598	Stool	-0.0751694155573	Private	ref_mOTU_v2_4598	160502038	stool	160502038:stool:ref_mOTU_v2_4598	160502038:stool:592028	Stool	-0.08294607002080001	Private	592028	160502038	stool	ref_mOTU_v2_4598	Remained
763577454:stool:ref_mOTU_v2_4598	Stool	-0.1168254216544	Private	ref_mOTU_v2_4598	763577454	stool	763577454:stool:ref_mOTU_v2_4598	763577454:stool:592028	Stool	-0.14514256225569	Private	592028	763577454	stool	ref_mOTU_v2_4598	Remained
