Comp	Super.Site	Value	Privacy	Species	Indiv	Part
160178356:tonguedorsum:562983	Oral	0.024280662435799995	Not Private	562983	160178356	tonguedorsum
160319967:tonguedorsum:562983	Oral	-0.052858819056800004	Private	562983	160319967	tonguedorsum
160380657:tonguedorsum:562983	Oral	0.0796597376763	Not Private	562983	160380657	tonguedorsum
160421117:tonguedorsum:562983	Oral	-0.0283049034788	Private	562983	160421117	tonguedorsum
160502038:tonguedorsum:562983	Oral	-0.0207321241034	Private	562983	160502038	tonguedorsum
338793263:tonguedorsum:562983	Oral	-0.03880649212980001	Private	562983	338793263	tonguedorsum
604812005:tonguedorsum:562983	Oral	-0.042501136837200006	Private	562983	604812005	tonguedorsum
675950834:tonguedorsum:562983	Oral	-0.062378276768	Private	562983	675950834	tonguedorsum
686765762:tonguedorsum:562983	Oral	0.029904290488900004	Not Private	562983	686765762	tonguedorsum
763435843:tonguedorsum:562983	Oral	-0.023242036498500006	Private	562983	763435843	tonguedorsum
763820215:tonguedorsum:562983	Oral	0.013647338594700006	Not Private	562983	763820215	tonguedorsum
763840445:tonguedorsum:562983	Oral	0.042627534438299995	Not Private	562983	763840445	tonguedorsum
763901136:tonguedorsum:562983	Oral	0.0089702019498	Not Private	562983	763901136	tonguedorsum
763961826:tonguedorsum:562983	Oral	-0.0736476338093	Private	562983	763961826	tonguedorsum
764083206:tonguedorsum:562983	Oral	-0.02596646044539999	Private	562983	764083206	tonguedorsum
764224817:tonguedorsum:562983	Oral	0.0108818368178	Not Private	562983	764224817	tonguedorsum
764285508:tonguedorsum:562983	Oral	0.012159243761	Not Private	562983	764285508	tonguedorsum
764487809:tonguedorsum:562983	Oral	-0.1011941170089	Private	562983	764487809	tonguedorsum
764508039:tonguedorsum:562983	Oral	0.040265705051300005	Not Private	562983	764508039	tonguedorsum
765013792:tonguedorsum:562983	Oral	-0.0228805175406	Private	562983	765013792	tonguedorsum
765337473:tonguedorsum:562983	Oral	0.0366008787578	Not Private	562983	765337473	tonguedorsum
765701615:tonguedorsum:562983	Oral	0.019432320398300007	Not Private	562983	765701615	tonguedorsum
809635352:tonguedorsum:562983	Oral	0.011141134712799997	Not Private	562983	809635352	tonguedorsum
158883629:tonguedorsum:563031	Oral	-0.12657483904396	Private	563031	158883629	tonguedorsum
159551223:tonguedorsum:563031	Oral	-0.157577235345	Private	563031	159551223	tonguedorsum
246515023:tonguedorsum:563031	Oral	-0.14081091125575002	Private	563031	246515023	tonguedorsum
550534656:tonguedorsum:563031	Oral	-0.10968611944949	Private	563031	550534656	tonguedorsum
638754422:tonguedorsum:563031	Oral	-0.10231011648809998	Private	563031	638754422	tonguedorsum
663835652:tonguedorsum:563031	Oral	-0.16524826716365	Private	563031	663835652	tonguedorsum
763536994:tonguedorsum:563031	Oral	-0.15190572969434998	Private	563031	763536994	tonguedorsum
763577454:tonguedorsum:563031	Oral	-0.1400761702352	Private	563031	763577454	tonguedorsum
763901136:tonguedorsum:563031	Oral	-0.15135696014211	Private	563031	763901136	tonguedorsum
763961826:tonguedorsum:563031	Oral	-0.15201449282402002	Private	563031	763961826	tonguedorsum
764588959:tonguedorsum:563031	Oral	-0.14383576887259	Private	563031	764588959	tonguedorsum
764811490:tonguedorsum:563031	Oral	-0.14816998059772	Private	563031	764811490	tonguedorsum
765013792:tonguedorsum:563031	Oral	-0.0680429357093	Private	563031	765013792	tonguedorsum
823052294:tonguedorsum:563031	Oral	0.030303773623999997	Not Private	563031	823052294	tonguedorsum
857980665:tonguedorsum:563031	Oral	-0.11743996860790001	Private	563031	857980665	tonguedorsum
158499257:tonguedorsum:585501	Oral	-0.056691073996	Private	585501	158499257	tonguedorsum
158802708:tonguedorsum:585501	Oral	-0.0965847910402	Private	585501	158802708	tonguedorsum
158944319:tonguedorsum:585501	Oral	-0.008909875080599997	Private	585501	158944319	tonguedorsum
159207311:tonguedorsum:585501	Oral	-0.0763998948656	Private	585501	159207311	tonguedorsum
159268001:tonguedorsum:585501	Oral	0.023734082284400007	Not Private	585501	159268001	tonguedorsum
160603188:tonguedorsum:585501	Oral	-0.0778258088382	Private	585501	160603188	tonguedorsum
508703490:tonguedorsum:585501	Oral	-0.037793726256	Private	585501	508703490	tonguedorsum
550534656:tonguedorsum:585501	Oral	-0.044915039069200004	Private	585501	550534656	tonguedorsum
763961826:tonguedorsum:585501	Oral	-0.0804732703497	Private	585501	763961826	tonguedorsum
764325968:tonguedorsum:585501	Oral	0.012349454899300005	Not Private	585501	764325968	tonguedorsum
764447348:tonguedorsum:585501	Oral	-0.04815025438960001	Private	585501	764447348	tonguedorsum
765094712:tonguedorsum:585501	Oral	-0.1084464924583	Private	585501	765094712	tonguedorsum
823052294:tonguedorsum:585501	Oral	-0.0010531158757000059	Private	585501	823052294	tonguedorsum
158883629:tonguedorsum:596320	Oral	-0.0818343105123	Private	596320	158883629	tonguedorsum
159268001:tonguedorsum:596320	Oral	-0.0369456720383	Private	596320	159268001	tonguedorsum
159814214:tonguedorsum:596320	Oral	-0.0889296681551	Private	596320	159814214	tonguedorsum
160178356:tonguedorsum:596320	Oral	0.005085107739300002	Not Private	596320	160178356	tonguedorsum
160380657:tonguedorsum:596320	Oral	-0.0643617962379	Private	596320	160380657	tonguedorsum
160421117:tonguedorsum:596320	Oral	-0.0742158445443	Private	596320	160421117	tonguedorsum
604812005:tonguedorsum:596320	Oral	0.018963076251400007	Not Private	596320	604812005	tonguedorsum
764649650:tonguedorsum:596320	Oral	0.024131125661000008	Not Private	596320	764649650	tonguedorsum
159268001:supragingivalplaque:596320	Oral	-0.04585796848596	Private	596320	159268001	supragingivalplaque
159551223:supragingivalplaque:596320	Oral	-0.0203038954131	Private	596320	159551223	supragingivalplaque
160158126:supragingivalplaque:596320	Oral	-0.010587844790800001	Private	596320	160158126	supragingivalplaque
370425937:supragingivalplaque:596320	Oral	-0.08110766942627999	Private	596320	370425937	supragingivalplaque
765094712:supragingivalplaque:596320	Oral	-0.033889414399000006	Private	596320	765094712	supragingivalplaque
158883629:supragingivalplaque:629741	Oral	-0.0513874169041	Private	629741	158883629	supragingivalplaque
160502038:supragingivalplaque:629741	Oral	-0.06686177759890001	Private	629741	160502038	supragingivalplaque
160582958:supragingivalplaque:629741	Oral	0.012556397832000007	Not Private	629741	160582958	supragingivalplaque
638754422:supragingivalplaque:629741	Oral	-0.038287806955500006	Private	629741	638754422	supragingivalplaque
764366428:supragingivalplaque:629741	Oral	-0.1526732791877	Private	629741	764366428	supragingivalplaque
765620695:supragingivalplaque:629741	Oral	0.1410509214799	Not Private	629741	765620695	supragingivalplaque
158802708:supragingivalplaque:634176	Oral	-0.08674083882858999	Private	634176	158802708	supragingivalplaque
159207311:supragingivalplaque:634176	Oral	0.03876909386579999	Not Private	634176	159207311	supragingivalplaque
159490532:supragingivalplaque:634176	Oral	-0.1047592442941	Private	634176	159490532	supragingivalplaque
159814214:supragingivalplaque:634176	Oral	-0.0443481004446	Private	634176	159814214	supragingivalplaque
160319967:supragingivalplaque:634176	Oral	0.1624980484202	Not Private	634176	160319967	supragingivalplaque
160603188:supragingivalplaque:634176	Oral	-0.013277323349799999	Private	634176	160603188	supragingivalplaque
763496533:supragingivalplaque:634176	Oral	0.029483773951899994	Not Private	634176	763496533	supragingivalplaque
764083206:supragingivalplaque:634176	Oral	-0.032002318642529996	Private	634176	764083206	supragingivalplaque
764366428:subgingivalplaque:638300	Oral	-0.033369617206699995	Private	638300	764366428	subgingivalplaque
160319967:supragingivalplaque:638300	Oral	-0.07086591117079999	Private	638300	160319967	supragingivalplaque
160421117:supragingivalplaque:638300	Oral	0.0271835563151	Not Private	638300	160421117	supragingivalplaque
160502038:supragingivalplaque:638300	Oral	-0.0737367417191	Private	638300	160502038	supragingivalplaque
160603188:supragingivalplaque:638300	Oral	-0.0974281834348	Private	638300	160603188	supragingivalplaque
638754422:supragingivalplaque:638300	Oral	-0.016631163705400007	Private	638300	638754422	supragingivalplaque
159551223:supragingivalplaque:641143	Oral	-0.0840391439882	Private	641143	159551223	supragingivalplaque
160158126:supragingivalplaque:641143	Oral	-0.028522704569100006	Private	641143	160158126	supragingivalplaque
160421117:supragingivalplaque:641143	Oral	-0.04829510031559999	Private	641143	160421117	supragingivalplaque
160582958:supragingivalplaque:641143	Oral	-0.05766381079597001	Private	641143	160582958	supragingivalplaque
675950834:supragingivalplaque:641143	Oral	-0.05495154741199999	Private	641143	675950834	supragingivalplaque
706846339:supragingivalplaque:641143	Oral	0.022821620796999995	Not Private	641143	706846339	supragingivalplaque
737052003:supragingivalplaque:641143	Oral	-0.12973747329554	Private	641143	737052003	supragingivalplaque
763901136:supragingivalplaque:641143	Oral	-0.0504910401301	Private	641143	763901136	supragingivalplaque
765013792:supragingivalplaque:641143	Oral	0.048791316746	Not Private	641143	765013792	supragingivalplaque
160380657:tonguedorsum:641143	Oral	-0.08759963629215001	Private	641143	160380657	tonguedorsum
159551223:supragingivalplaque:641149	Oral	-0.0219433397446	Private	641149	159551223	supragingivalplaque
160319967:supragingivalplaque:641149	Oral	-0.15765342719599	Private	641149	160319967	supragingivalplaque
160502038:supragingivalplaque:641149	Oral	-0.14991932212984	Private	641149	160502038	supragingivalplaque
160603188:supragingivalplaque:641149	Oral	-0.15408186009253	Private	641149	160603188	supragingivalplaque
764062976:supragingivalplaque:641149	Oral	0.038200140468	Not Private	641149	764062976	supragingivalplaque
764083206:supragingivalplaque:641149	Oral	-0.15613414076110002	Private	641149	764083206	supragingivalplaque
823052294:supragingivalplaque:641149	Oral	-0.02222534586787	Private	641149	823052294	supragingivalplaque
158337416:tonguedorsum:680646	Oral	-0.0597262451151	Private	680646	158337416	tonguedorsum
158458797:tonguedorsum:680646	Oral	-9.739855330000019e-4	Private	680646	158458797	tonguedorsum
158802708:tonguedorsum:680646	Oral	-0.1086812744907	Private	680646	158802708	tonguedorsum
158883629:tonguedorsum:680646	Oral	-0.041695051462400004	Private	680646	158883629	tonguedorsum
158944319:tonguedorsum:680646	Oral	0.030108185941999988	Not Private	680646	158944319	tonguedorsum
159207311:tonguedorsum:680646	Oral	-0.0821840872253	Private	680646	159207311	tonguedorsum
159268001:tonguedorsum:680646	Oral	-0.015427996600099997	Private	680646	159268001	tonguedorsum
159551223:tonguedorsum:680646	Oral	-0.04956021123929999	Private	680646	159551223	tonguedorsum
159571453:tonguedorsum:680646	Oral	-0.05658337274939999	Private	680646	159571453	tonguedorsum
159591683:tonguedorsum:680646	Oral	-0.004380417124000002	Private	680646	159591683	tonguedorsum
159753524:tonguedorsum:680646	Oral	0.007775775798000012	Not Private	680646	159753524	tonguedorsum
160178356:tonguedorsum:680646	Oral	-0.060301649356	Private	680646	160178356	tonguedorsum
160319967:tonguedorsum:680646	Oral	0.015098861320000004	Not Private	680646	160319967	tonguedorsum
160380657:tonguedorsum:680646	Oral	-0.089086437171	Private	680646	160380657	tonguedorsum
160421117:tonguedorsum:680646	Oral	-0.06353442139429999	Private	680646	160421117	tonguedorsum
160502038:tonguedorsum:680646	Oral	-0.01842597464979999	Private	680646	160502038	tonguedorsum
160582958:tonguedorsum:680646	Oral	0.060814064838999995	Not Private	680646	160582958	tonguedorsum
160603188:tonguedorsum:680646	Oral	-0.0635377612079	Private	680646	160603188	tonguedorsum
508703490:tonguedorsum:680646	Oral	-0.057450654700299995	Private	680646	508703490	tonguedorsum
550534656:tonguedorsum:680646	Oral	0.043752903495300005	Not Private	680646	550534656	tonguedorsum
604812005:tonguedorsum:680646	Oral	-0.012684438467200007	Private	680646	604812005	tonguedorsum
663835652:tonguedorsum:680646	Oral	-0.0578111850611	Private	680646	663835652	tonguedorsum
675950834:tonguedorsum:680646	Oral	-0.0904634224324	Private	680646	675950834	tonguedorsum
686765762:tonguedorsum:680646	Oral	-0.0284565428242	Private	680646	686765762	tonguedorsum
763820215:tonguedorsum:680646	Oral	-0.002900711877299997	Private	680646	763820215	tonguedorsum
763901136:tonguedorsum:680646	Oral	-0.0880437360796	Private	680646	763901136	tonguedorsum
763982056:tonguedorsum:680646	Oral	-0.05579457221030001	Private	680646	763982056	tonguedorsum
764042746:tonguedorsum:680646	Oral	0.01622839976599999	Not Private	680646	764042746	tonguedorsum
764285508:tonguedorsum:680646	Oral	-0.1071048004404	Private	680646	764285508	tonguedorsum
764366428:tonguedorsum:680646	Oral	-0.035706984312400006	Private	680646	764366428	tonguedorsum
764447348:tonguedorsum:680646	Oral	-0.113468676993	Private	680646	764447348	tonguedorsum
764487809:tonguedorsum:680646	Oral	-0.07142601250069999	Private	680646	764487809	tonguedorsum
764588959:tonguedorsum:680646	Oral	-0.0587252192411	Private	680646	764588959	tonguedorsum
764811490:tonguedorsum:680646	Oral	-0.0384357365438	Private	680646	764811490	tonguedorsum
765013792:tonguedorsum:680646	Oral	-0.0777912320153	Private	680646	765013792	tonguedorsum
765337473:tonguedorsum:680646	Oral	-0.07546072984089999	Private	680646	765337473	tonguedorsum
823052294:tonguedorsum:680646	Oral	-0.008322814546999999	Private	680646	823052294	tonguedorsum
857980665:tonguedorsum:680646	Oral	-0.07524977554939999	Private	680646	857980665	tonguedorsum
160178356:buccalmucosa:680646	Oral	-0.030578764835999996	Private	680646	160178356	buccalmucosa
160380657:buccalmucosa:680646	Oral	-0.0445215923299	Private	680646	160380657	buccalmucosa
159268001:supragingivalplaque:702437	Oral	-0.006553686687400001	Private	702437	159268001	supragingivalplaque
159551223:supragingivalplaque:702437	Oral	-0.11158215249320001	Private	702437	159551223	supragingivalplaque
604812005:supragingivalplaque:702437	Oral	0.06753630068	Not Private	702437	604812005	supragingivalplaque
706846339:supragingivalplaque:702437	Oral	0.006653347065999987	Not Private	702437	706846339	supragingivalplaque
764285508:supragingivalplaque:702437	Oral	0.1408268840874	Not Private	702437	764285508	supragingivalplaque
765701615:supragingivalplaque:702437	Oral	-0.0380979164279	Private	702437	765701615	supragingivalplaque
158883629:tonguedorsum:706434	Oral	-0.042926539710900005	Private	706434	158883629	tonguedorsum
508703490:tonguedorsum:706434	Oral	-0.06191241017869999	Private	706434	508703490	tonguedorsum
550534656:tonguedorsum:706434	Oral	-0.0485994500637	Private	706434	550534656	tonguedorsum
638754422:tonguedorsum:706434	Oral	-0.006984971530300005	Private	706434	638754422	tonguedorsum
663835652:tonguedorsum:706434	Oral	-0.05022243702469999	Private	706434	663835652	tonguedorsum
675950834:tonguedorsum:706434	Oral	-0.0320260085023	Private	706434	675950834	tonguedorsum
737052003:tonguedorsum:706434	Oral	0.013295878129000002	Not Private	706434	737052003	tonguedorsum
763577454:tonguedorsum:706434	Oral	-0.0513806060753	Private	706434	763577454	tonguedorsum
763901136:tonguedorsum:706434	Oral	-0.015458167592600006	Private	706434	763901136	tonguedorsum
764143897:tonguedorsum:706434	Oral	-0.06606667478850001	Private	706434	764143897	tonguedorsum
764325968:tonguedorsum:706434	Oral	-8.591070421999913e-4	Private	706434	764325968	tonguedorsum
764811490:tonguedorsum:706434	Oral	-0.0147654875638	Private	706434	764811490	tonguedorsum
765013792:tonguedorsum:706434	Oral	0.014557325476	Not Private	706434	765013792	tonguedorsum
765094712:tonguedorsum:706434	Oral	-0.09522942256019999	Private	706434	765094712	tonguedorsum
857980665:tonguedorsum:706434	Oral	-0.06132156125069999	Private	706434	857980665	tonguedorsum
158479027:supragingivalplaque:706436	Oral	0.11206971948310002	Not Private	706436	158479027	supragingivalplaque
158883629:supragingivalplaque:706436	Oral	-0.13196708248164002	Private	706436	158883629	supragingivalplaque
